"mukey","cokey","comppct_r","compname"
471456,14530585,45,"Preston family"
471456,14530586,30,"Pass Canyon family"
471457,14530587,25,"Rock outcrop"
471457,14530588,50,"Vitrandic Xerorthents"
471457,14530589,5,"Vitrandic Xerorthents"
471457,14530590,10,"Vitrandic Xerorthents"
471457,14530591,10,"Vitrandic Xeropsamments"
2229189,14531105,80,"Vitrandic Xerorthents"
471458,14530592,5,"Vitrandic Xerochrepts"
471458,14530593,5,"Vitrandic Xeropsamments"
471458,14530594,5,"Biglake family"
471458,14530595,5,"Haypress family"
471458,14530596,5,"Stecum family"
471458,14530597,15,"Rock outcrop"
471458,14530598,25,"Nanamkin family"
471458,14530599,35,"Corbett family"
471459,14530600,75,"Atter family"
471459,14530601,5,"Rock outcrop"
471459,14530602,5,"Nanamkin family"
471459,14530603,5,"Kilburn family"
471459,14530604,10,"Wrango family"
2229190,14531106,85,"Warrior"
471460,14530605,5,"Stecum family"
471460,14530606,5,"Powment family"
471460,14530607,5,"Railcity family"
471460,14530608,10,"Biglake family"
471460,14530609,50,"Nanamkin family"
471460,14530610,25,"Rock outcrop"
2535452,14531107,45,"Warrior"
2535452,14531108,40,"Xerofluvents"
471461,14530611,75,"Kilburn family"
471461,14530612,5,"Rock outcrop"
471461,14530613,5,"Unnamed"
471461,14530614,5,"Chesaw family"
471461,14530615,5,"Wrango family"
471461,14530616,5,"Sur family"
471462,14530617,5,"Waterman family"
471462,14530618,5,"Salt Chuck family"
471462,14530619,5,"Nanamkin family"
471462,14530620,10,"Railcity family"
471462,14530621,40,"Rock outcrop"
471462,14530622,35,"Biglake family"
2229192,14531109,85,"Watterson"
2229192,14531110,3,"Unnamed"
471463,14530623,35,"Kiona family"
471463,14530624,35,"Sur family"
471463,14530625,10,"Rock outcrop"
471463,14530626,10,"Wrango family"
471463,14530627,10,"Unnamed"
2229193,14531111,85,"Watterson"
471464,14530628,5,"Preston family"
471464,14530629,10,"Berent family"
471464,14530630,85,"Mottsville family"
2229194,14531112,85,"Watterson"
471465,14530631,15,"Salt Chuck family"
471465,14530632,35,"Rock outcrop"
471465,14530633,25,"Biglake family"
471465,14530634,5,"Biglake family"
471465,14530635,10,"Stecum family"
471465,14530636,10,"Unnamed"
471466,14530637,20,"Berent family"
471466,14530638,40,"Wrango family"
471466,14530639,15,"Rock outcrop"
471466,14530640,5,"Torriorthentic Haploxerolls"
471466,14530641,10,"Kiona family"
471466,14530642,10,"Brantel family"
2229196,14531113,85,"Watterson"
2229196,14531114,5,"Unnamed"
471467,14530643,60,"Berent family"
471467,14530644,20,"Rock outcrop"
471467,14530645,5,"Xeric Torriorthents"
471467,14530646,5,"Preston family"
471467,14530647,10,"Wrango family"
2229197,14531115,45,"Watterson"
2229197,14531116,25,"Conway"
2229197,14531117,15,"Ulymeyer"
2229197,14531118,5,"Unnamed"
471468,14530648,20,"Nanamkin family"
471468,14530649,50,"Kilburn family"
471468,14530650,5,"Sur family"
471468,14530651,5,"Springmeyer family"
471468,14530652,10,"Unnamed"
471468,14530653,10,"Haypress family"
471469,14530654,50,"Kilburn family"
471469,14530655,20,"Nanamkin family"
471469,14530656,5,"Sur family"
471469,14530657,5,"Springmeyer family"
471469,14530658,10,"Unnamed"
471469,14530659,10,"Haypress family"
2229198,14531119,85,"Wellington family"
471470,14530660,80,"Jaybee family"
471470,14530661,10,"Unnamed"
471470,14530662,10,"Springmeyer family"
2229200,14531120,85,"Wellington family"
471471,14530663,25,"Wrango family"
471471,14530664,60,"Rock outcrop"
471471,14530665,5,"Atter family"
471471,14530666,10,"Xeric Torriorthents"
471472,14530667,30,"Powment family"
471472,14530668,50,"Rock outcrop"
471472,14530669,5,"Xeric Torriorthents"
471472,14530670,5,"Atter family"
471472,14530671,5,"Biglake family"
471472,14530672,5,"Railcity family"
2229201,14531121,60,"Whitewolf family"
2229201,14531122,25,"Toquerville family"
471473,14530673,50,"Rock outcrop"
471473,14530674,30,"Powment family"
471473,14530675,10,"Biglake family"
471473,14530676,10,"Railcity family"
2229202,14531123,60,"Whitewolf family"
2229202,14531124,25,"Toquerville family"
471474,14530677,40,"Wrango family"
471474,14530678,35,"Berent family"
471474,14530679,5,"Xeric Torriorthents"
471474,14530680,10,"Rock outcrop"
471474,14530681,10,"Preston family"
471475,14530682,30,"Xeric Torriorthents"
471475,14530683,35,"Berent family"
471475,14530684,5,"Rock outcrop"
471475,14530685,10,"Kona family"
471475,14530686,10,"Wrango family"
471475,14530687,10,"Unnamed"
471476,14530688,15,"Rock outcrop"
471476,14530689,50,"Garlet family"
471476,14530690,20,"Cowood family"
471476,14530691,5,"Salt Chuck family"
471476,14530692,10,"Lithic Cryorthents"
471477,14530693,15,"Rock outcrop"
471477,14530694,55,"Preston family"
471477,14530695,5,"Atter family"
471477,14530696,5,"Haypress family"
471477,14530697,10,"Waterman family"
471477,14530698,10,"Unnamed"
471478,14530699,30,"Garlet family"
471478,14530700,40,"Stecum family"
471478,14530701,5,"Lithic Cryorthents"
471478,14530702,5,"Guiser family"
471478,14530703,5,"Cowood family"
471478,14530704,10,"Charcol family"
471479,14530705,60,"Stecum family"
471479,14530706,15,"Rock outcrop"
471479,14530707,10,"Charcol family"
471479,14530708,5,"Cowood family"
471479,14530709,5,"Guiser family"
471479,14530710,5,"Lithic Cryorthents"
2229353,14531125,85,"Xeric Argidurids"
471480,14530711,50,"Stecum family"
471480,14530712,20,"Rock outcrop"
471480,14530713,5,"Lithic Cryorthents"
471480,14530714,5,"Salt Chuck family"
471480,14530715,5,"Garlet family"
471480,14530716,5,"Powment family"
471480,14530717,5,"Nanamkin family"
471480,14530718,5,"Biglake family"
2229203,14531126,85,"Xeric Haplargids"
2229203,14531127,2,"Unnamed"
471481,14530719,35,"Mascamp family"
471481,14530720,40,"Bearskin family"
471481,14530721,5,"Jaybee family"
471481,14530722,5,"Powment family"
471481,14530723,5,"Nanamkin family"
471481,14530724,10,"Sumine family"
2229204,14531128,85,"Xeric Haplargids"
2229204,14531129,2,"Unnamed"
471482,14530725,20,"Lithic Cryorthents"
471482,14530726,15,"Nanamkin family"
471482,14530727,30,"Rock outcrop"
471482,14530728,5,"Powment family"
471482,14530729,5,"Corbett family"
471482,14530730,5,"Chesaw family"
471482,14530731,5,"Railcity family"
471482,14530732,5,"Salt Chuck family"
471482,14530733,10,"Stecum family"
2229205,14531130,85,"Xeric Haplodurids"
471483,14530734,35,"Rock outcrop"
471483,14530735,35,"Kiona family"
471483,14530736,5,"Torriorthentic Haploxerolls"
471483,14530737,5,"Calpine family"
471483,14530738,5,"Wrango family"
471483,14530739,10,"Sur family"
2229206,14531131,85,"Xerofluvents"
2229206,14531132,3,"Unnamed"
471484,14530740,30,"Labshaft family"
471484,14530741,30,"Salt Chuck family"
471484,14530742,15,"Rock outcrop"
471484,14530743,5,"Lithic Cryorthents"
471484,14530744,10,"Cowood family"
471484,14530745,10,"Garlet family"
471485,14530746,25,"Nanamkin family"
471485,14530747,25,"Rock outcrop"
471485,14530748,25,"Powment family"
471485,14530749,5,"Unnamed"
471485,14530750,10,"Unnamed"
471485,14530751,10,"Waterman family"
471486,14530752,15,"Rock outcrop"
471486,14530753,60,"Labshaft family"
471486,14530754,5,"Lithic Cryorthents"
471486,14530755,5,"Biglake family"
471486,14530756,5,"Garlet family"
471486,14530757,5,"Cowood family"
471486,14530758,5,"Charcol family"
471487,14530759,65,"Aquic Haploxerolls"
471487,14530760,5,"Unnamed"
471487,14530761,10,"Vitrandic Xerofluvents"
471487,14530762,10,"Aquic Cryoborolls"
471487,14530763,10,"Brantel family"
2229207,14531133,55,"Yellowrock"
2229207,14531134,30,"Seaman"
471488,14530764,25,"Vitrandic Torriorthents"
471488,14530765,50,"Deepwell family"
471488,14530766,12,"Preston family"
471488,14530767,13,"Berent family"
471489,14530768,100,"Playa"
471490,14530769,25,"Poole family"
471490,14530770,60,"Sonoma family"
471490,14530771,5,"Aeric Endoaquents"
471490,14530772,5,"Dechambeau family"
471490,14530773,5,"Orecart family"
471491,14530774,35,"Orecart family"
471491,14530775,55,"Dechambeau family"
471491,14530776,3,"Xerofluvents"
471491,14530777,4,"Brantel family"
471491,14530778,3,"Deepwell family"
471492,14530779,60,"Alamedawell family"
471492,14530780,20,"Deepwell family"
471492,14530781,10,"Unnamed"
471492,14530782,10,"Brantel family"
471493,14530783,20,"Vitrandic Haplodurids"
471493,14530784,60,"Vitrandic Torriorthents"
471493,14530785,10,"Deepwell family"
471493,14530786,10,"Brantel family"
2229208,14531135,85,"Zono"
471494,14530787,35,"Aeric Endoaquents"
471494,14530788,50,"Poole family"
471494,14530789,7,"Dechambeau family"
471494,14530790,8,"Orecart family"
471495,14530791,25,"Poole family"
471495,14530792,50,"Brantel family"
471495,14530793,5,"Aeric Endoaquents"
471495,14530794,10,"Dechambeau family"
471495,14530795,10,"Orecart family"
471496,14530796,30,"Deepwell family"
471496,14530797,50,"Orecart family"
471496,14530798,5,"Xerofluvents"
471496,14530799,5,"Brantel family"
471496,14530800,10,"Dechambeau family"
471497,14530801,30,"Typic Fluvaquents"
471497,14530802,40,"Cumulic Haploxerolls"
471497,14530803,5,"Aeric Endoaquents"
471497,14530804,5,"Poole family"
471497,14530805,5,"Orecart family"
471497,14530806,5,"Deepwell family"
471497,14530807,5,"Dechambeau family"
471497,14530808,5,"Brantel family"
471498,14530809,80,"Vitrandic Torriorthents"
471498,14530810,5,"Deepwell family"
471498,14530811,5,"Brantel family"
471498,14530812,10,"Alamedawell family"
471499,14530813,65,"Avalmount family"
471499,14530814,15,"Rock outcrop"
471499,14530815,5,"Cartago family"
471499,14530816,5,"Taboose family"
471499,14530817,10,"Goodale family"
471500,14530818,30,"Stecum family"
471500,14530819,40,"Garlet family"
471500,14530820,10,"Aquic Cryoborolls"
471500,14530821,10,"Salt Chuck family"
471500,14530822,10,"Cowood family"
471501,14530823,30,"Cartago family"
471501,14530824,55,"Goodale family"
471501,14530825,5,"Unnamed"
471501,14530826,5,"Tinemaha family"
471501,14530827,5,"Lubkin family"
471502,14530828,15,"Lava flows"
471502,14530829,70,"Taboose family"
471502,14530830,5,"Unnamed"
471502,14530831,5,"Cartago family"
471502,14530832,5,"Goodale family"
471503,14530833,85,"Bairs family"
471503,14530834,5,"Unnamed"
471503,14530835,10,"Unnamed"
471504,14530836,25,"Toquerville family"
471504,14530837,60,"Whitewolf family"
471504,14530838,5,"Rock outcrop"
471504,14530839,10,"Unnamed"
471506,14530840,20,"Spainhower family"
471506,14530841,30,"Tinemaha family"
471506,14530842,40,"Lubkin family"
471506,14530843,5,"Cartago family"
471506,14530844,5,"Goodale family"
471507,14530845,45,"Artray family"
471507,14530846,40,"Chesaw family"
471507,14530847,7,"Unnamed"
471507,14530848,8,"Unnamed"
471508,14530849,85,"Xerofluvents"
471508,14530850,5,"Unnamed"
471508,14530851,10,"Unnamed"
471509,14530852,85,"Dechambeau family"
471509,14530853,5,"Rock outcrop"
471509,14530854,10,"Orecart family"
471511,14530855,40,"Watterson family"
471511,14530856,40,"Torriorthentic Haploxerolls"
471511,14530857,5,"Sur family"
471511,14530858,5,"Calpine family"
471511,14530859,10,"Wrango family"
471512,14530860,40,"Buscones family"
471512,14530861,40,"Sherwin family"
471512,14530862,5,"Rock outcrop"
471512,14530863,5,"Delaney family"
471512,14530864,10,"Brantel family"
471514,14530865,35,"Pizona family"
471514,14530866,40,"Wrango family"
471514,14530867,5,"Torriorthentic Haploxerolls"
471514,14530868,10,"Kiona family"
471514,14530869,10,"Sur family"
2229337,14531170,30,"Lostridge"
2229337,14531171,5,"Aspocket"
2229337,14531172,1,"Rock outcrop"
2229337,14531173,2,"Fishsnooze"
2229337,14531174,3,"Hawkinspeak"
2229337,14531175,1,"Cumulic Cryaquolls"
2229337,14531176,1,"Typic Cryaquolls"
2229337,14531177,55,"Sumeadow"
2229337,14531178,2,"Aspocket"
2535454,14531205,4,"Typic Calcixerolls"
2535454,14531206,40,"Hawkinspeak"
2535454,14531207,25,"Hawkinspeak"
2535454,14531208,20,"Angelwhine"
2535454,14531209,2,"Rock outcrop"
2535454,14531210,1,"Aspocket"
2535454,14531211,1,"Lithnip"
2535454,14531212,2,"Hawkridge"
2535454,14531213,1,"Thiefridge"
2535454,14531214,1,"Angelwhine"
2535454,14531215,3,"Lithic Xerorthents"
2535455,14531216,95,"Lonecabin"
2535455,14531217,5,"Lonecabin"
2535456,14531188,3,"Elaero"
2535456,14531189,5,"Granhogany"
2535456,14531190,3,"Pimogran"
2535456,14531191,4,"Delhew"
2535456,14531192,20,"Rock outcrop"
2535456,14531193,65,"Granhogany"
2535457,14531218,100,"NOTCOM"
471515,14530870,100,"Water"
466845,14568372,1,"Dystric Cryochrepts"
466845,14568373,3,"Entic Cryumbrepts"
466845,14568374,3,"Typic Cryumbrepts, volcanic"
466845,14568375,3,"Typic Cryoboralfs"
466845,14568376,45,"Mollic Cryoboralfs"
466845,14568377,45,"Typic Cryumbrepts"
2230076,14568896,1,"Chutes"
2230076,14568897,25,"Rock outcrop"
2230076,14568898,20,"Fishsnooze"
2230076,14568899,40,"Lithnip"
2230076,14568900,3,"Lithnip"
2230076,14568901,3,"Hawkinspeak"
2230076,14568902,2,"Hawkridge"
2230076,14568903,1,"Pachic Argicryolls"
2230076,14568904,1,"Glaciers"
2230076,14568905,1,"Thiefridge"
2230076,14568906,1,"Florand"
2230076,14568907,1,"Fishsnooze"
2230076,14568908,1,"Fishsnooze"
466846,14568378,75,"Xeric Vitricryands"
466846,14568379,5,"Typic Cryorthents, tephritic"
466846,14568380,10,"Dystric Cryorthrents, tephritic"
466846,14568381,10,"Rock outcrop"
466847,14568382,5,"Dystric Cryochreots, tephritic"
466847,14568383,10,"Typic Cryorthents, tephritic"
466847,14568384,10,"Rock outcrop"
466847,14568385,75,"Xeric Vitricryands"
2229982,14568245,65,"Ahwahnee family"
2229982,14568246,20,"Rock outcrop"
2229982,14568247,5,"Unnamed"
2229982,14568248,5,"Unnamed"
2229982,14568249,5,"Auberry family"
466848,14568386,45,"Xeric Vitricryands"
466848,14568387,35,"Typic Cryorthents, tephritic"
466848,14568388,5,"Vitrandic Cryochrepts"
466848,14568389,5,"Typic Vitricryands"
466848,14568390,5,"Rock outcrop"
466848,14568391,5,"Dystric Cryochrepts"
466849,14568392,75,"Typic Cryorthents"
466849,14568393,5,"Entic Cryumbrepts"
466849,14568394,5,"Typic Cryumbrepts"
466849,14568395,5,"Typic Cryochrepts"
466849,14568396,5,"Dystric Cryochrepts"
466849,14568397,5,"Rock outcrop"
466850,14568398,80,"Typic Cryorthents"
466850,14568399,10,"Lithic Cryorthents"
466850,14568400,10,"Rock outcrop"
466851,14568401,85,"Typic Cryorthents"
466851,14568402,5,"Rock outcrop"
466851,14568403,10,"Lithic Cryorthents"
466852,14568404,10,"Rock outcrop"
466852,14568405,10,"Entic Cryumbrepts"
466852,14568406,50,"Typic Cryorthents"
466852,14568407,30,"Dystric Cryochrepts"
2230012,14568692,10,"Vitrandic Xeropsamments"
2230012,14568693,10,"Corbett family"
2230012,14568694,10,"Haypress family"
2230012,14568695,15,"Rock outcrop"
2230012,14568696,20,"Railcity family"
2230012,14568697,35,"Chesaw family"
466853,14568408,40,"Typic Cryorthents"
466853,14568409,25,"Dystric Cryochrepts"
466853,14568410,25,"Rock outcrop"
466853,14568411,10,"Lithic Cryorthents"
466854,14568412,5,"Lithic Cryorthents"
466854,14568413,40,"Typic Cryorthents"
466854,14568414,30,"Dystric Cryochrepts"
466854,14568415,25,"Rock outcrop"
466855,14568416,40,"Typic Cryorthents"
466855,14568417,30,"Typic Cryochrepts"
466855,14568418,20,"Rock outcrop"
466855,14568419,5,"Typic Cryorthents, tephritic"
466855,14568420,5,"Lithic Cryorthents"
2229984,14568250,5,"Cagwin family"
2229984,14568251,5,"Lithic Xeropsamments"
2229984,14568252,5,"Rock outcrop"
2229984,14568253,85,"Cagwin family"
466856,14568421,5,"Typic Cryochrepts"
466856,14568422,5,"Entic Cryumbrepts"
466856,14568423,50,"Typic Cryorthents"
466856,14568424,40,"Entic Cryumbrepts"
2229985,14568254,70,"Cagwin family"
2229985,14568255,20,"Cannell family"
2229985,14568256,5,"Rock outcrop"
2229985,14568257,5,"Aquic Dystric Xerochrepts"
466857,14568425,35,"Typic Cryorthents"
466857,14568426,35,"Typic Cryumbrepts"
466857,14568427,20,"Rock outcrop"
466857,14568428,5,"Typic Cryochrepts"
466857,14568429,5,"Entic Cryumbrepts"
2229986,14568258,5,"Unnamed"
2229986,14568259,5,"Unnamed"
2229986,14568260,55,"Cagwin family"
2229986,14568261,15,"Rock outcrop"
2229986,14568262,20,"Lithic Xeropsamments"
466858,14568430,50,"Typic Cryorthents"
466858,14568431,35,"Rock outcrop"
466858,14568432,5,"Lithic Cryumbrepts"
466858,14568433,5,"Lithic Cryorthents"
466858,14568434,5,"Dystric Cryochrepts"
2229987,14568263,55,"Cagwin family"
2229987,14568264,20,"Lithic Xeropsamments"
2229987,14568265,15,"Rock outcrop"
2229987,14568266,5,"Unnamed"
2229987,14568267,5,"Unnamed"
466859,14568435,5,"Typic Cryochrepts"
466859,14568436,5,"Dystric Cryochrepts"
466859,14568437,5,"Lithic Cryorthents"
466859,14568438,55,"Typic Cryorthents"
466859,14568439,30,"Rock outcrop"
2230045,14568855,85,"Arizo"
466860,14568440,50,"Typic Cryorthents"
466860,14568441,25,"Rock outcrop"
466860,14568442,15,"Lithic Cryorthents"
466860,14568443,5,"Dystric Cryochrepts"
466860,14568444,5,"Entic Cryumbrepts"
2230046,14568856,85,"Arizo"
2229988,14568268,5,"Cagwin family"
2229988,14568269,5,"Cannell family"
2229988,14568270,5,"Sirretta family"
2229988,14568271,70,"Cagwin family"
2229988,14568272,15,"Rock outcrop"
466861,14568445,1,"Entic Cryumbrepts"
466861,14568446,3,"Xeric Vitricryands"
466861,14568447,3,"Typic Cryumbrepts"
466861,14568448,3,"Dystric Cryochrepts"
466861,14568449,45,"Typic Cryorthents, tephritic"
466861,14568450,30,"Rock outcrop"
466861,14568451,15,"Lithic Cryorthents"
2230013,14568698,20,"Rubble land"
2230013,14568699,60,"Rock outcrop"
466862,14568452,40,"Typic Cryorthents, tephritic"
466862,14568453,35,"Rock outcrop"
466862,14568454,15,"Lithic Cryorthents tephritic"
466862,14568455,1,"Entic Cryumbrepts"
466862,14568456,3,"Typic Cryumbrepts"
466862,14568457,3,"Dystric Cryochrepts"
466862,14568458,3,"Xeric Vitricryands"
2230047,14568857,55,"Arizo"
2230047,14568858,30,"Yellowrock"
466863,14568459,5,"Entic Cryumbrepts"
466863,14568460,5,"Typic Vitricryands"
466863,14568461,5,"Andic Cryochrepts"
466863,14568462,5,"Lithic Cryorthents, tephritic"
466863,14568463,35,"Typic Cryorthents, volcanic"
466863,14568464,25,"Xeric Vitricryands"
466863,14568465,20,"Rock outcrop"
2230048,14568859,55,"Arizo"
2230048,14568860,30,"Yellowrock"
466864,14568466,90,"Typic Torriorthents"
466864,14568467,5,"Typic Torripsamments"
466864,14568468,5,"Rock outcrop"
466865,14568469,5,"Rock outcrop"
466865,14568470,5,"Typic Torripsamments"
466865,14568471,50,"Typic Torriorthents"
466865,14568472,40,"Xeric Torriorthents"
466866,14568473,45,"Xeric Torriorthents"
466866,14568474,30,"Typic Torriorthents"
466866,14568475,20,"Rock outcrop"
466866,14568476,5,"Typic Xerorthents"
466867,14568477,10,"Rock outcrop"
466867,14568478,10,"Typic Xerumbrepts"
466867,14568479,40,"Dystric Xerorthents"
466867,14568480,40,"Dystric Xerochrepts"
466868,14568481,40,"Dystric xerorthents"
466868,14568482,25,"Dystric Xerochrepts"
466868,14568483,25,"Rock outcrop"
466868,14568484,5,"Entic Haploxerolls"
466868,14568485,5,"Entic Xerumbrepts"
466869,14568486,5,"Pachic Xerumbrepts"
466869,14568487,10,"Dystric Xerochrepts"
466869,14568488,40,"Dystric xerorthents"
466869,14568489,30,"Typic Xerumbrepts"
466869,14568490,15,"Rock outcrop"
2230049,14568861,50,"Bairs"
2230049,14568862,35,"Kilburn family"
466870,14568491,35,"Dystric Xerorthents"
466870,14568492,30,"Rock outcrop"
466870,14568493,25,"Typic Xerumbrepts"
466870,14568494,10,"Dystric Xerochrepts"
2230014,14568700,5,"Rock outcrop"
2230014,14568701,5,"Vitrandic Xeropsamments"
2230014,14568702,10,"Vitrandic Xerorthents"
2230014,14568703,10,"Vitrandic Xerorthents"
2230014,14568704,5,"Unnamed"
2230014,14568705,15,"Vitrandic Xerorthents"
2230014,14568706,25,"Vitrandic Cryorthents"
2230014,14568707,25,"Vitrandic Cryorthents"
2230073,14568273,60,"Chawanakee family"
2230073,14568274,30,"Rock outcrop"
2230073,14568275,5,"Chaix family"
